"","state","date","percent_visits_rsv","rsv_ww","hosp_rate","age","N_epic","search_volume","search_volume_vax","percent_visits_rsv_3m","rsv_ww_3m","hosp_rate_3m","N_epic_3m","google_3m","MMWRyear","MMWRweek","epiyr","epiwk"
"4392","Texas",2024-02-10,0.2,5.209661765,NA,"Total",567,853.32,157.15,15.3172866520788,34.7764516040911,NA,20.4530531845043,32.0790640247202,2024,6,2023,32
"4393","Texas",2024-02-17,0.18,4.75941842,NA,"Total",426,678.09,128.75,13.5667396061269,27.334575324995,NA,17.6625082074852,28.0772705285734,2024,7,2023,33
"4394","Texas",2024-02-24,0.16,4.605726572,NA,"Total",354,656.29,140.29,11.8161925601751,22.4555349449529,NA,14.7406434668418,24.1602926137556,2024,8,2023,34
"4395","Texas",2024-03-02,0.14,4.004289408,NA,"Total",313,594.42,130.93,10.5032822757112,20.5984069887765,NA,11.9610418034581,21.3010798525446,2024,9,2023,35
"4396","Texas",2024-03-09,0.11,1.959531762,NA,"Total",240,510.05,81.93,8.97155361050328,16.2845966076934,NA,9.92558546727949,19.4452972631514,2024,10,2023,36
"4397","Texas",2024-03-16,0.1,2.364096586,NA,"Total",246,513.78,97.66,7.65864332603939,12.8308972672132,NA,8.74370759465966,17.8714602195045,2024,11,2023,37
"4398","Texas",2024-03-23,0.08,1.566354223,NA,"Total",175,487.06,98.65,6.34573304157549,9.0747487533398,NA,7.23353031297877,16.685809072175,2024,12,2023,38
"4399","Texas",2024-03-30,0.07,1.486521903,NA,"Total",193,437.04,94,5.47045951859956,8.34597823890534,NA,6.71919457211644,15.8795088647744,2024,13,2023,39
"4400","Texas",2024-04-06,0.07,1.313612528,NA,"Total",159,394.5,78,4.81400437636762,6.72748806837834,NA,5.76712628583935,14.562216867257,2024,14,2023,40
"4401","Texas",2024-04-13,0.06,1.390557945,NA,"Total",149,337.61,59.73,4.37636761487965,6.45663717274463,NA,5.48260013131976,12.9117365769403,2024,15,2023,41
"4402","Texas",2024-04-20,0.05,1.259960878,NA,"Total",134,350.47,77.5,3.93873085339169,6.10757257800423,NA,4.83694462683301,11.9556838587556,2024,16,2023,42
"4403","Texas",2024-04-27,0.05,1.376228662,NA,"Total",136,326.86,75.57,3.50109409190372,6.20404581491213,NA,4.58524841321952,11.2086882961124,2024,17,2023,43
"4404","Texas",2024-05-04,0.04,1.49877947,NA,"Total",86,308.62,73.31,3.06345733041576,6.37078368505688,NA,3.89581965419129,10.8885315639861,2024,18,2023,44
"4405","Texas",2024-05-11,0.04,1.358324352,NA,"Total",81,264.44,68.33,2.84463894967177,6.52233316797906,NA,3.31582403151674,9.9384424413635,2024,19,2023,45
"4406","Texas",2024-05-18,0.04,1.290929243,NA,"Total",80,273.24,54.54,2.62582056892779,6.39091159127659,NA,2.70299846793609,9.34627948942787,2024,20,2023,46
"4407","Texas",2024-05-25,0.04,1.430703187,NA,"Total",89,255.48,65.51,2.62582056892779,6.28602585403724,NA,2.7358284088422,8.75941751132531,2024,21,2023,47
"4408","Texas",2024-06-01,0.04,1.231560605,NA,"Total",70,237.37,49.12,2.62582056892779,6.09071981684779,NA,2.61545195885314,8.46046467453125,2024,22,2023,48
"4409","Texas",2024-06-08,0.03,1.311802873,NA,"Total",67,244.92,60.84,2.40700218818381,6.12288000502099,NA,2.47318888159335,8.14770721838024,2024,23,2023,49
"4410","Texas",2024-06-15,0.03,1.22271713,NA,"Total",85,249.85,50.63,2.18818380743983,5.80243402937995,NA,2.42941562705187,8.08553121279655,2024,24,2023,50
"4411","Texas",2024-06-22,0.03,1.124828756,NA,"Total",68,229.25,34.63,1.96936542669584,5.63799131635338,NA,2.40752899978113,7.99585640545382,2024,25,2023,51
"4412","Texas",2024-06-29,0.02,1.138263069,NA,"Total",70,289.9,79.63,1.75054704595186,5.37061699036511,NA,2.44035894068724,8.49260182839422,2024,26,2023,52
"4413","Texas",2024-07-06,0.03,1.166137515,NA,"Total",59,234.28,46.43,1.75054704595186,5.2834442721955,NA,2.15583278616765,8.32065148968408,2024,27,2024,1
"4414","Texas",2024-07-13,0.02,1.275530602,NA,"Total",48,252.33,51.86,1.53172866520788,5.51563195231665,NA,1.93696651346028,8.57553998149077,2024,28,2024,2
"4415","Texas",2024-07-20,0.02,1.158478493,NA,"Total",55,228.61,77.14,1.53172866520788,5.54677803662689,NA,1.77281680892974,7.89867188518091,2024,29,2024,3
"4416","Texas",2024-07-27,0.03,1.547604218,NA,"Total",67,243.33,62.39,1.53172866520788,6.13450719299724,NA,1.86036331801269,7.99861732932521,2024,30,2024,4
"4417","Texas",2024-08-03,0.02,1.526880503,NA,"Total",55,251.47,66.75,1.53172866520788,6.52176423039193,NA,1.93696651346028,7.98911975120763,2024,31,2024,5
"4418","Texas",2024-08-10,0.03,1.461427881,NA,"Total",63,320.33,99.81,1.75054704595186,6.98852105826677,NA,2.02451302254323,9.00204750114302,2024,32,2024,6
"4419","Texas",2024-08-17,0.04,1.57569426,NA,"Total",76,367.14,123.46,1.96936542669584,7.03179963686153,NA,2.12300284526155,10.36936743921,2024,33,2024,7
"4420","Texas",2024-08-24,0.04,1.391436259,NA,"Total",70,430.27,121.01,2.40700218818381,6.82311948041459,NA,2.28715254979208,12.3439801920278,2024,34,2024,8
"4421","Texas",2024-08-31,0.04,1.851438116,NA,"Total",95,506.5,204.44,2.62582056892779,7.42401173284363,NA,2.63733858612388,14.3999849805741,2024,35,2024,9
"4422","Texas",2024-09-07,0.05,1.709709669,NA,"Total",101,578.95,227.27,2.84463894967177,7.63049047044448,NA,2.9109214270081,16.7391501213702,2024,36,2024,10
"4423","Texas",2024-09-14,0.05,1.606880487,NA,"Total",128,668.03,246.56,3.06345733041576,7.96242731675764,NA,3.54563361785949,19.3648991600165,2024,37,2024,11
"4424","Texas",2024-09-21,0.07,1.710000006,NA,"Total",161,691.06,297.94,3.7199124726477,7.74451235743047,NA,4.26789231779383,21.4031235988311,2024,38,2024,12
"4425","Texas",2024-09-28,0.1,1.580039031,NA,"Total",254,805.62,333.42,4.81400437636762,7.54472764731451,NA,5.94221930400525,23.9063980545426,2024,39,2024,13
"4426","Texas",2024-10-05,0.14,1.824127678,NA,"Total",353,768.46,355.91,6.78336980306346,7.87944233482489,NA,8.40446487196323,25.0155163921572,2024,40,2024,14
"4427","Texas",2024-10-12,0.2,1.965680477,NA,"Total",477,875.03,385.87,9.62800875273523,8.27337152009693,NA,11.8625519807398,27.0472250506353,2024,41,2024,15
"4428","Texas",2024-10-19,0.26,3.470035141,NA,"Total",661,872.59,352.65,13.129102844639,11.1853054072167,NA,16.3164806303349,27.7868213373032,2024,42,2024,16
"4429","Texas",2024-10-26,0.32,1.785628371,NA,"Total",843,883.16,308.85,17.0678336980306,11.1259891810664,NA,21.6787043116656,29.0535332094967,2024,43,2024,17
"4430","Texas",2024-11-02,0.46,3.841632359,NA,"Total",990,872.65,288.49,22.7571115973742,14.0162850006709,NA,27.2926242066098,29.0272492142411,2024,44,2024,18
"4431","Texas",2024-11-09,0.62,3.990580156,NA,"Total",1395,907.65,231.62,30.6345733041576,14.8182933545134,NA,35.3250164149704,29.4144411779647,2024,45,2024,19
"4432","Texas",2024-11-16,0.9,7.343879634,NA,"Total",2015,1271.29,288.9,43.3260393873085,23.3819407187695,NA,48.1505799956227,33.7008307067744,2024,46,2024,20
"4433","Texas",2024-11-23,1.02,6.161932986,NA,"Total",2367,1487.79,295.88,55.5798687089716,26.9568486184829,NA,63.2195228715255,40.4942495477607,2024,47,2024,21
"4434","Texas",2024-11-30,1.29,8.32868275,NA,"Total",2489,1632.06,228.72,70.2407002188184,33.64060203069,NA,75.191507988619,48.4944129944539,2024,48,2024,22
"4435","Texas",2024-12-07,1.16,8.619076864,NA,"Total",2767,1556.81,240.73,75.9299781181619,35.6053097923362,NA,83.4208798424163,51.6476089294904,2024,49,2024,23
"4436","Texas",2024-12-14,1.12,12.7738115,NA,"Total",2639,1679.03,239.41,78.1181619256018,45.7922900726478,NA,86.3974611512366,53.7596052541486,2024,50,2024,24
"4437","Texas",2024-12-21,1.29,10.7525836,NA,"Total",3132,2002.55,256.41,78.1181619256018,49.5268157612394,NA,93.4340118187787,57.851183994593,2024,51,2024,25
"4438","Texas",2024-12-28,1.43,14.85960957,NA,"Total",2899,2132.96,201.91,84.0262582056893,59.1416602385016,NA,94.8785292186474,64.2140091485973,2024,52,2024,26
"4439","Texas",2025-01-04,1.3,14.39225516,NA,"Total",2728,2141.86,236.43,87.964989059081,61.6352108405439,NA,95.8524841321952,69.3253627301782,2025,1,2024,27
"4440","Texas",2025-01-11,0.91,14.52179266,NA,"Total",1776,1463.65,174.94,79.6498905908096,67.4424649038619,NA,81.0133508426351,63.3739152330109,2025,2,2024,28
"4441","Texas",2025-01-18,0.6,16.43739846,NA,"Total",1455,1372.83,221.91,61.4879649890591,69.8733783386584,NA,65.2112059531626,54.9792709835736,2025,3,2024,29
"4442","Texas",2025-01-25,NA,12.05909198,NA,"Total",552,1137.39,141.46,NA,66.2786529886564,NA,41.3985554826001,43.886210179195,2025,4,2024,30
"4443","Texas",2025-02-01,NA,NA,NA,NA,NA,1179.93,124.49,NA,NA,NA,NA,40.7528928960324,2025,5,2024,31
"4444","Texas",2025-02-08,NA,NA,NA,NA,NA,955.18,139.58,NA,NA,NA,NA,36.1404934764891,2025,6,2024,32
"4445","Texas",2025-02-15,NA,NA,NA,NA,NA,787,140.96,NA,NA,NA,NA,32.2708930153044,2025,7,2024,33
"4446","Texas",2025-02-22,NA,NA,NA,NA,NA,732.84,109.52,NA,NA,NA,NA,27.3333672006662,2025,8,2024,34
